ID,predicted_price
PU-250,3.0429593859276065
PU-251,3.483083273197711
PU-252,3.8543614982966825
PU-253,1.2788613064915935
PU-254,1.5544448643407902
PU-255,2.017743234276403
PU-256,3.2123699665489576
PU-257,1.6054876805029235
PU-258,3.2304239092911575
PU-259,2.2474031798041474
PU-260,3.01183296513299
PU-261,1.3300421030642626
PU-262,2.0139261619818867
PU-263,1.5364951701706082
PU-264,1.4559579382829866
PU-265,1.1959370144606227
PU-266,3.023057595754812
PU-267,2.8569749910801496
PU-268,1.6374291187717236
PU-269,2.863106974406124
PU-270,1.6459025802415903
PU-271,3.822076487002342
PU-272,3.1132634619824757
PU-273,2.8653971273044583
PU-274,2.830887746173129
PU-275,3.2784264569724013
PU-276,2.2029486101908256
PU-277,1.737794992013784
PU-278,1.5197439658444263
PU-279,1.7812320802457235
PU-280,1.288907790419743
PU-281,1.6999128390273337
PU-282,1.5167325371972038
PU-283,1.219603828743093
PU-284,2.778691792856433
PU-285,2.06825042270198
PU-286,3.363410254094734
PU-287,2.134337435016304
PU-288,1.1239633234159623
PU-289,1.4054083595160773
PU-290,1.0920423481983423
PU-291,1.7056067696963244
PU-292,1.9731182755424386
PU-293,1.3166766963541074
PU-294,2.2339752084495337
PU-295,3.367953097727805
PU-296,1.7103548698254003
PU-297,1.6192280348754742
PU-298,1.122992640628433
PU-299,1.8773407454977256
PU-300,2.856383831263618
PU-301,0.864336979546233
PU-302,1.338115994406107
PU-303,1.0891488959676554
PU-304,2.4263117221293746
PU-305,1.5165393172873958
PU-306,2.983905343143524
PU-307,3.906241231184675
PU-308,1.377603393336721
PU-309,2.014646616563671
PU-310,3.3356076050029446
PU-311,3.9884724411711923
PU-312,3.832049039997266
PU-313,3.2814545769206735
PU-314,2.841628653552637
PU-315,3.4537614405600103
PU-316,1.458152509954325
PU-317,1.827361746148851
PU-318,1.3191381772293944
PU-319,2.0253676246614662
PU-320,1.112399385450681
PU-321,1.5595051814490346
PU-322,1.4713719780395929
PU-323,3.750192316788501
PU-324,1.2187221077267392
PU-325,2.147758481007751
PU-326,2.9398357368453234
PU-327,3.578154078695007
PU-328,1.2015147065784841
PU-329,1.892147939273912
PU-330,2.7460859056543656
PU-331,1.6875271417239808
PU-332,2.39412375276414
PU-333,2.7711650324409316
PU-334,1.5565301336879376
PU-335,1.2700746744854112
PU-336,1.107150587842792
PU-337,1.8571713828158587
PU-338,1.4853343885855876
PU-339,2.6983453047271695
PU-340,1.0952859898654217
PU-341,1.568032851679173
PU-342,1.3950571286375455
PU-343,1.1184887607599072
PU-344,1.0518403535022696
PU-345,2.431507233594196
PU-346,1.5265750762722976
PU-347,0.9287181906889805
PU-348,0.8382319593011929
PU-349,2.837696274990299
PU-350,1.0127325362051471
PU-351,2.8788637622225037
PU-352,2.115509322679729
PU-353,1.5957078440719483
PU-354,2.0066096039918038
PU-355,1.134062514206624
PU-356,3.277479226897429
PU-357,1.3072764250938702
PU-358,1.6403769946485802
PU-359,1.8944360326930618
PU-360,3.7639890608387376
PU-361,0.9366399237213261
PU-362,1.2753786118991566
PU-363,1.1396774956275606
PU-364,1.28309945396802
PU-365,1.964121830950424
PU-366,4.700914764214714
PU-367,2.032841966490303
PU-368,1.3306867468266903
PU-369,1.871542349634706
PU-370,3.8547475060405456
PU-371,2.047720451652146
PU-372,1.7951416170169905
PU-373,1.8689461559897342
PU-374,2.082419609549748
PU-375,1.5610657118132432
PU-376,3.7122221465710434
PU-377,1.5897772416217877
PU-378,2.399778143672324
PU-379,1.837688021293539
PU-380,1.7199331378578209
PU-381,3.011771968473538
PU-382,2.027207263394135
PU-383,1.4892396241598411
PU-384,4.262793141605185
PU-385,1.8357147137963374
PU-386,1.731424499120426
PU-387,1.0733713056136325
PU-388,1.4393974106964853
PU-389,1.2680709150052767
PU-390,1.381561659055019
PU-391,1.5301406697118538
PU-392,1.492544401860402
PU-393,3.6589180070654836
PU-394,1.587170321435229
PU-395,1.600364829097122
PU-396,2.8147507614262413
PU-397,2.8987011675892247
PU-398,1.792480455772869
PU-399,1.4124106452708869
PU-400,1.5117221895354285
PU-401,2.1175370040557984
PU-402,1.4690001991421786
PU-403,1.5704942307561076
PU-404,1.2149460255124347
PU-405,3.510715921181163
PU-406,1.7556345921584766
PU-407,1.9157650396728956
PU-408,1.537975098924805
PU-409,1.5572670961203774
PU-410,1.6811093203998908
PU-411,3.0974839299676264
PU-412,1.72535578537647
PU-413,1.4711084031612214
PU-414,2.052825679743756
PU-415,1.9262232721020207
PU-416,1.3082001214492474
PU-417,1.2491006315504776
PU-418,2.165345610827496
PU-419,1.734140737364136
PU-420,1.039400255087056
PU-421,2.094063233297828
PU-422,2.8407012580648594
PU-423,1.3067362802895461
PU-424,1.9917790675145732
PU-425,1.6305199403478525
PU-426,1.0873470552087494
PU-427,1.3365554132491377
PU-428,1.3098393010213059
PU-429,1.4443226609091813
PU-430,1.1929957583363229
PU-431,2.998094588385348
PU-432,1.9664768557081609
PU-433,3.899696345567317
PU-434,2.071267641054455
PU-435,1.7320472439815737
PU-436,1.5777723209371683
PU-437,2.124805976771275
PU-438,2.188457816806609
PU-439,1.6783819417937949
PU-440,1.5592014781837138
PU-441,1.7763312110728697
PU-442,1.4792017697063415
PU-443,2.010856736288002
PU-444,1.5615990423068942
PU-445,1.295156928483963
PU-446,4.088812065016638
PU-447,4.013936819629819
PU-448,3.5725085216382664
PU-449,0.7248044325081133
PU-450,1.1797182284300982
PU-451,1.3362114058794798
PU-452,1.327816176141361
PU-453,0.9877844772448849
PU-454,2.89362160127186
PU-455,2.2103697026300475
PU-456,3.5372689003340088
PU-457,1.5657397553959327
PU-458,1.539525722512828
PU-459,1.5071760105251046
PU-460,1.602594546285943
PU-461,1.6270736880164671
PU-462,2.0369094381146913
PU-463,1.6937431084373422
PU-464,1.6666884465651726
PU-465,2.907650835209878
PU-466,1.1448526146092548
PU-467,2.139658746182201
PU-468,1.476905913151687
PU-469,1.2219308673923117
PU-470,1.7766871163408262
PU-471,1.0711986288267807
PU-472,1.9989448846313769
PU-473,1.4243004639816519
PU-474,1.759368043044236
PU-475,1.4762686299991037
PU-476,1.0103602190631698
PU-477,1.275753418671183
PU-478,1.9495847140573708
PU-479,1.670683528777205
PU-480,1.4935987569361555
PU-481,1.3034406903502145
PU-482,3.14216847710181
PU-483,1.6524812259163677
PU-484,1.7290672781605525
PU-485,2.1351269751802398
PU-486,1.149258073037891
PU-487,1.8078193136996283
PU-488,1.2037205311022605
PU-489,2.2849137440949967
PU-490,3.4464764062351345
PU-491,1.6606326544500605
PU-492,1.8888276550965344
PU-493,1.0327754790137194
PU-494,1.0016725560938555
PU-495,1.671420250794128
PU-496,1.9803220386394198
PU-497,1.514849633915584
PU-498,1.5645875133568614
PU-499,1.5077180398003986
PU-500,1.6083308768483429
PU-501,4.024105031911548
PU-502,2.245135982433649
PU-503,1.5436566832462555
PU-504,1.7012651757879378
PU-505,1.996017798693737
PU-506,1.861322096457105
PU-507,1.1619252587831692
PU-508,1.8502406468557426
PU-509,1.6408191224977817
PU-510,3.947099640017051
PU-511,1.353482408306181
PU-512,2.3335258152620986
PU-513,1.3180418881566336
PU-514,1.436859323304021
PU-515,1.8837804298177172
PU-516,1.3200943391190068
PU-517,1.1900852851315658
PU-518,0.7100495258456825
PU-519,2.9750275066605787
PU-520,3.184895817477479
PU-521,1.530343984048323
PU-522,1.7005545570797738
PU-523,1.6951471068573496
PU-524,3.6415273226652443
PU-525,2.739524189480039
PU-526,3.7705952106950718
PU-527,3.035865973486749
PU-528,1.285511253815641
PU-529,1.74338764063915
PU-530,0.9481760740817302
PU-531,2.1190314208423
PU-532,1.584060457701765
PU-533,2.0649998318196565
PU-534,1.4412597649236756
PU-535,1.8299668521401347
PU-536,2.0064254281353007
PU-537,1.4556716326955743
PU-538,1.4132246429667648
PU-539,1.4103355413499488
PU-540,1.9281967203719037
PU-541,1.1960874330443572
PU-542,1.1891016375904178
PU-543,1.8462224938575575
PU-544,2.07892176110616
PU-545,1.1477743194605443
PU-546,3.68667184124191
PU-547,2.001532201256364
PU-548,1.9085846954531878
PU-549,2.2990555359018825
PU-550,1.615444383649089
PU-551,2.1564055112374763
PU-552,1.7103081414195311
PU-553,2.793571830450385
PU-554,1.7623580445119207
PU-555,1.1883896203317903
PU-556,3.527218855553089
PU-557,1.6906252509954407
PU-558,1.230150094263907
PU-559,3.125486733923991
PU-560,2.9616266735815446
PU-561,1.5509009298433987
PU-562,2.1645418550838564
PU-563,2.8753644979112414
PU-564,3.1528737998677987
PU-565,1.5682506722253735
PU-566,3.1821097232849813
PU-567,2.3617258088541484
PU-568,1.7067025133912903
PU-569,2.9054203301629564
PU-570,1.6836927273123843
PU-571,3.416730971688032
PU-572,2.153082010144544
PU-573,1.9398122439409775
PU-574,3.807342366247225
PU-575,1.6389036380648996
PU-576,1.2939025732839666
PU-577,1.2631464822129628
PU-578,1.3129415517025276
PU-579,1.850610325665988
PU-580,3.465530977942788
PU-581,1.5415910948492337
PU-582,1.3867282818533648
PU-583,1.654039079173808
PU-584,1.5359435423767507
PU-585,1.6626809389885873
PU-586,1.2945123857513825
PU-587,3.645745192929168
PU-588,3.273511752824969
PU-589,2.3975449662085944
PU-590,1.098864904595283
PU-591,3.074885898391496
PU-592,1.5224133724760014
PU-593,2.308261437833108
PU-594,1.5393474222074581
PU-595,1.6598979149391284
PU-596,2.500818711824178
PU-597,1.0559369408151076
PU-598,1.24898659398443
PU-599,0.9949419031592104
PU-600,3.4928930556248887
PU-601,1.1310113198875213
PU-602,1.9604090958755478
PU-603,1.3778537378266078
PU-604,1.309408191109151
PU-605,1.4377592922543836
PU-606,1.8946737440612331
PU-607,2.854812995661951
PU-608,2.952346999360952
PU-609,3.8202327603269626
PU-610,3.439464261062725
PU-611,3.2423921624877754
PU-612,2.8631391085446483
PU-613,3.276162770379233
PU-614,1.2643081155407803
PU-615,2.1798979760078967
PU-616,1.54386210112397
PU-617,2.4736033424104
PU-618,1.9700155374356472
PU-619,1.2877309435894304
PU-620,1.4164393062808958
PU-621,0.7939662538644849
PU-622,1.5473093998516032
PU-623,3.4008158354998286
PU-624,1.2344956709845736
PU-625,1.2420340423377545
PU-626,5.041770497768855
PU-627,1.864206241916511
PU-628,1.575508944599815
PU-629,1.7029622349524933
PU-630,1.8891412795096247
PU-631,2.3830559953639154
PU-632,0.6379746660910428
PU-633,1.3412753924829137
PU-634,0.8147944189822109
PU-635,1.8491689056379914
PU-636,1.7115499177784952
PU-637,1.4215305490857535
PU-638,1.51491639586013
PU-639,3.468964927455454
PU-640,1.9082589870856155
PU-641,1.9725004031246445
PU-642,3.8138370689868464
PU-643,2.0026380146227507
PU-644,1.239678681986157
PU-645,3.3428875641787212
PU-646,1.138839033656461
PU-647,1.3742411595413357
PU-648,1.605143942787778
PU-649,2.5653980102842766
PU-650,2.9608519872363206
PU-651,3.170463999137946
PU-652,1.812556080083942
PU-653,1.6721043548870682
PU-654,2.1177012059895897
PU-655,2.1744599818729617
PU-656,2.0688411619524034
PU-657,1.5702830734026438
PU-658,1.6738301684423198
PU-659,1.899738669750739
PU-660,1.4981818778160578
PU-661,3.020066659338655
PU-662,1.6289554980703786
PU-663,1.2744319225176741
PU-664,2.157332835147367
PU-665,3.3582430332802393
PU-666,1.9444856798361303
PU-667,1.2865978331851577
PU-668,1.1570060211197135
PU-669,1.0320583739831233
PU-670,1.5233444341886901
PU-671,1.9469895004527076
PU-672,1.8132425564424972
PU-673,1.437445403617088
PU-674,2.8414111317065576
PU-675,1.8974295229673643
PU-676,1.4863283708930415
PU-677,3.02150669427122
PU-678,1.8909641628068772
PU-679,1.6652939814656875
PU-680,1.9242588964122853
PU-681,3.1146987907221635
PU-682,1.6272711721434425
PU-683,1.5911431969786585
PU-684,3.604386279734714
PU-685,2.4770085428460433
PU-686,1.2788147035468755
PU-687,2.2551795171638003
PU-688,1.7238262459842906
PU-689,2.925939544981453
PU-690,3.1983875954706966
PU-691,2.974701216628089
PU-692,1.5854084397344872
PU-693,1.2459799788814436
PU-694,1.5123038027322444
PU-695,3.0429001148671744
PU-696,2.321535915727088
PU-697,1.2122823314545323
PU-698,1.5907887116070585
PU-699,3.0410725958223934
PU-700,3.6355727274752705
PU-701,0.7558803786554897
PU-702,4.308938315876569
PU-703,1.6225661279980805
PU-704,2.0615828430539627
PU-705,1.9445882678530984
PU-706,1.634083748564787
PU-707,2.232251309120749
PU-708,1.4992822700502315
PU-709,1.208660727476686
PU-710,3.0846548710921096
PU-711,1.3907056173262924
PU-712,1.251591622785929
PU-713,1.7383821184573112
PU-714,1.5620051823625558
PU-715,1.9481089429847
PU-716,1.1647077873191574
PU-717,3.035083648626062
PU-718,1.8740516732741859
PU-719,0.8783322028946541
PU-720,3.6798696772440667
PU-721,2.5274603992727824
PU-722,3.435895543068406
PU-723,1.5034803112910309
PU-724,2.2024428549084747
PU-725,2.190141351730436
PU-726,3.7304731876535944
PU-727,1.9296678742803337
PU-728,2.036741465131173
PU-729,1.501984569624709
PU-730,1.2505065714509227
PU-731,1.763350698451295
PU-732,1.205299997237681
PU-733,3.322820971372131
PU-734,3.025280102175294
PU-735,2.310761532699289
PU-736,2.4541506082577906
PU-737,2.109407976577167
PU-738,1.1194009900295843
PU-739,1.729169711054936
PU-740,2.06656575796065
PU-741,3.8134432957036553
PU-742,3.340986470407309
PU-743,1.0441383477045116
PU-744,2.9917763634393997
PU-745,2.1754392805549436
PU-746,2.9823830078173983
PU-747,1.2007218781658424
PU-748,3.8587158031648694
PU-749,1.3027681746596014
PU-750,1.442053704690315
PU-751,3.011938216259925
PU-752,3.062943172607651
PU-753,1.6987497566738932
PU-754,1.476605403260721
PU-755,1.3645430793602817
PU-756,1.4698953902599645
PU-757,1.147102372337073
PU-758,4.459703645327153
PU-759,2.1477839487518455
PU-760,2.986037188461913
PU-761,0.7189029713975683
PU-762,1.1453344453711112
PU-763,1.6032353433883832
PU-764,1.932407264618198
PU-765,2.7791351369001642
PU-766,1.7377484282575395
PU-767,1.6419318156131286
PU-768,2.5448325841131103
PU-769,1.0916425059175556
PU-770,2.144372385629898
PU-771,1.5122552662353348
PU-772,3.0712955244317786
PU-773,4.1418931347838335
PU-774,1.922379509617941
PU-775,1.7216989690054798
PU-776,1.1258284281665047
PU-777,1.8610586922747747
PU-778,0.7204896012527466
PU-779,2.8251968085075925
PU-780,1.8111240448784076
PU-781,1.5060120676279576
PU-782,2.827768791914333
PU-783,1.6765634217785652
PU-784,1.3948307924106627
PU-785,1.3699863636777456
PU-786,1.6239009538306126
PU-787,1.5133720314432706
PU-788,2.2721667065696445
PU-789,1.065461859187375
PU-790,1.5538034740239923
PU-791,3.944368161545879
PU-792,1.7976329127697004
PU-793,2.13702370616807
PU-794,2.504973064025669
PU-795,1.425044743883399
PU-796,1.5769027788898633
PU-797,1.5446714876037362
PU-798,1.2514605995423693
PU-799,1.516239228160377
PU-800,2.976529958962424
PU-801,1.6269051904405671
PU-802,2.5848150096220617
PU-803,1.9993093286295198
PU-804,1.1158772825011112
PU-805,1.6247010038552103
PU-806,1.2933660979308765
PU-807,1.6670870019865278
PU-808,0.9882116819877287
PU-809,1.5297574352092047
PU-810,0.9482248043315571
PU-811,0.8543848248155859
PU-812,1.960741528175617
PU-813,3.0439763975537697
PU-814,1.5670999749705286
PU-815,1.2902044663365015
PU-816,3.607168277843099
PU-817,1.4530437994420122
PU-818,2.9884691690691
PU-819,1.2825269095583178
PU-820,1.316725798099455
PU-821,1.4097119564482208
PU-822,3.19675047570975
PU-823,3.395846134270878
PU-824,1.8507146100984495
PU-825,1.9453748457080544
PU-826,1.2721612217657179
PU-827,0.9952537020234438
PU-828,2.0547747767560964
PU-829,1.8401801214409463
PU-830,1.2139279770457554
PU-831,2.069706496270421
PU-832,1.610696607166659
PU-833,1.584231208418461
PU-834,1.1645957429425655
PU-835,1.753265827058268
PU-836,3.268317564371244
PU-837,1.3436378496036117
PU-838,1.6720629975009853
PU-839,3.4001226538483507
PU-840,1.4583090041717033
PU-841,3.359898991024472
PU-842,1.9862683524709328
PU-843,2.033454196638656
PU-844,4.203845991485013
PU-845,3.2085403807538104
PU-846,1.4151326207730008
PU-847,1.0621010066202352
PU-848,1.48607475397215
PU-849,0.5965369637125453
PU-850,1.345130701305381
PU-851,2.0591918680696555
PU-852,3.259517504169384
PU-853,3.823517651835608
PU-854,1.9531782271622062
PU-855,1.2297176809500208
PU-856,1.4028806292510767
PU-857,4.156849451715393
PU-858,1.1502076545852047
PU-859,1.2145428783426522
PU-860,1.8158976576022425
PU-861,3.361607384835041
PU-862,1.491247568628986
PU-863,1.5104901820232808
PU-864,1.8937482639016596
PU-865,1.1615421423963057
PU-866,2.226991449845286
PU-867,0.9543900805604011
PU-868,1.7236915976036418
PU-869,1.5606666550677208
PU-870,4.025655199339084
PU-871,3.2736737257884045
PU-872,0.6685771249636796
PU-873,1.730935881836023
PU-874,1.952962393014793
PU-875,3.952618602944971
PU-876,1.3671613635881155
PU-877,1.5122428281549274
PU-878,1.618777857459842
PU-879,0.9133581945514933
PU-880,1.5216091025934682
PU-881,1.5149262685014175
PU-882,2.9995150540846693
PU-883,2.841481495133449
PU-884,1.8716329130596767
PU-885,4.012354132231335
PU-886,1.3043947267062594
PU-887,1.7934348094202326
PU-888,1.8048373404029676
PU-889,0.8439979529564738
PU-890,1.76440701236923
PU-891,2.005492712302678
PU-892,2.741610108239634
PU-893,1.689201883043578
PU-894,3.37646275798672
PU-895,1.5408793101946592
PU-896,2.962941051738943
PU-897,1.5445414615163182
PU-898,1.293779876457573
PU-899,1.9159713154677749
PU-900,1.8359337975050445
PU-901,2.30166449786723
PU-902,3.279342888629978
PU-903,1.2238221070137651
PU-904,1.6564144929963112
PU-905,2.2411912545047525
PU-906,1.9519350613981743
PU-907,2.0925586118405852
PU-908,3.436703794125567
PU-909,2.2945201334602285
PU-910,1.4827731044157626
PU-911,2.075392878454505
PU-912,2.9725698835646592
PU-913,1.7564222778089489
PU-914,1.3809972479167723
PU-915,1.5481760388102552
PU-916,2.4290029943133646
PU-917,1.0497613453018095
PU-918,1.3988342123252826
PU-919,1.6687801511357745
PU-920,1.6855407298607212
PU-921,1.45545694768282
PU-922,1.236659123980615
PU-923,1.873487348966275
PU-924,1.0523079604677505
PU-925,2.1896132046662014
PU-926,4.138218606603186
PU-927,0.9608899306360343
PU-928,4.135112611860384
PU-929,2.9777352044021517
PU-930,1.377802897415199
PU-931,2.7293839879003032
PU-932,1.3157664588829503
PU-933,3.0696729319372156
PU-934,1.6468442987613123
PU-935,2.891832607850938
PU-936,1.1428161076874344
PU-937,1.1807528030790837
PU-938,3.315677125919527
PU-939,3.2039528741915597
PU-940,2.473680991809376
PU-941,1.5568399194761122
PU-942,2.3840339892207743
PU-943,1.4834750047308258
PU-944,4.049679820038396
PU-945,1.4832985312266067
PU-946,2.219351251586876
PU-947,2.920534411324349
PU-948,0.9641569193518098
PU-949,3.175651582116298
PU-950,0.9691665896681965
PU-951,2.3690960145799065
PU-952,1.082369280023403
PU-953,1.4920308263891129
PU-954,3.279406349831697
PU-955,1.8043665557621997
PU-956,3.783540201073508
PU-957,1.5451732104839637
PU-958,1.3942305635443084
PU-959,3.40274375554671
PU-960,1.7749549338469328
PU-961,2.282403056882106
PU-962,2.961371695063003
PU-963,1.7448374013103893
PU-964,1.62727165498179
PU-965,3.2772128016475413
PU-966,1.559218615061849
PU-967,2.1887889029420426
PU-968,1.5610042945391696
PU-969,1.8529877119136517
PU-970,1.151801937253126
PU-971,2.972765724882921
PU-972,2.1403340371835244
PU-973,2.0286743755200525
PU-974,1.6003104491176563
PU-975,2.992999711943152
PU-976,1.1695517164309992
PU-977,2.481653434802388
PU-978,3.6277072288967074
PU-979,1.4657137299494103
PU-980,2.1142597043011246
PU-981,3.36155591798197
PU-982,1.1651447513020066
PU-983,3.0717223466735155
PU-984,3.466399295108189
PU-985,1.6093344161627496
PU-986,1.8985530286426822
PU-987,1.6375277199894267
PU-988,3.6321440844691737
PU-989,2.459305768387168
PU-990,1.9299513743547947
PU-991,1.9706094385861834
PU-992,1.3492643379258764
PU-993,1.9319760718524832
PU-994,1.49960491122251
PU-995,3.6760084633219647
PU-996,1.7836616687925506
PU-997,1.6527951409611905
PU-998,1.814456153931895
PU-999,1.682142463080968
PU-1000,1.0641177934160222
PU-1001,2.122710187375326
PU-1002,2.012126013239364
PU-1003,2.082016110929309
PU-1004,1.2311876738222258
PU-1005,3.320358365670748
PU-1006,3.1438599453197003
PU-1007,1.8548965373946387
PU-1008,2.9383846323684764
PU-1009,1.4791740023569964
PU-1010,1.9071593261964446
PU-1011,0.9685921605480781
PU-1012,2.945581793583616
PU-1013,1.920851459172754
PU-1014,1.4396608652641483
PU-1015,1.1045814373204341
PU-1016,1.8792101287182863
PU-1017,1.7083892168340964
PU-1018,0.9921336814562944
PU-1019,1.4775343700563126
PU-1020,2.6124799565238113
PU-1021,1.117614291972831
